year,mileage,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,brand,car_age,yearly_mileage,has_insurance,price
2017.0,165000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,9.0,16500.0,1,1000000000.0
2021.0,49000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,5.0,8166.666666666667,1,3138000000.0
2022.0,8000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,1600.0,0,900000000.0
2024.0,22000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,7333.333333333333,1,1000000000.0
2021.0,118000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,5.0,19666.666666666668,1,880000000.0
2017.0,43000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,4300.0,1,3100000000.0
2025.0,5000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,1.0,2500.0,1,1940000000.0
2008.0,315000,12,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,18.0,16578.947368421053,1,825000000.0
2017.0,146000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,9.0,14600.0,1,625000000.0
2016.0,230000,9,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,10.0,20909.090909090908,1,500000000.0
2016.0,81000,9,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,10.0,7363.636363636364,1,5600000000.0
2017.0,100000,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,dena,9.0,10000.0,1,1460000000.0
2022.0,51500,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,quick,4.0,10300.0,1,955000000.0
2016.0,138000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,10.0,12545.454545454546,1,3050000000.0
2025.0,19000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,9500.0,1,1200000000.0
2024.0,54000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,18000.0,1,1020000000.0
2025.0,600,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,1.0,300.0,1,2040000000.0
2011.0,300000,0,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,15.0,18750.0,0,500000000.0
2008.0,514000,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,pride_131,18.0,27052.63157894737,1,330000000.0
2020.0,82000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,6.0,11714.285714285714,0,865000000.0
2019.0,13000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,7.0,1625.0,1,2130000000.0
2017.0,180000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,18000.0,1,1500000000.0
2018.0,120000,9,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,8.0,13333.333333333334,1,760000000.0
2016.0,175000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,15909.09090909091,0,5000000000.0
2018.0,126000,12,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,8.0,14000.0,1,3700000000.0
2023.0,42000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,10500.0,1,2130000000.0
2018.0,60000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,8.0,6666.666666666667,1,1730000000.0
2023.0,28000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,7000.0,1,3880000000.0
2015.0,180000,11,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_pars,11.0,15000.0,1,1200000000.0
2023.0,37000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,9250.0,0,2230000000.0
2017.0,120000,9,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,9.0,12000.0,1,2890000000.0
2025.0,0,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,0.0,1,1160000000.0
2024.0,45000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,15000.0,1,1100000000.0
2013.0,480000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,pride_131,13.0,34285.71428571428,1,490000000.0
2010.0,240000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,16.0,14117.64705882353,1,3550000000.0
2018.0,39600,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,4400.0,1,4200000000.0
2009.0,390000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,17.0,21666.666666666668,1,730000000.0
2011.0,210000,11,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,peugeot_pars,15.0,13125.0,1,1100000000.0
2008.0,300000,12,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,peugeot_206,18.0,15789.473684210527,1,700000000.0
2006.0,350000,11,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_206,20.0,16666.666666666668,1,650000000.0
2019.0,98000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,7.0,12250.0,1,3150000000.0
2016.0,150000,2,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,10.0,13636.363636363636,1,2520000000.0
2016.0,170000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,10.0,15454.545454545454,1,1650000000.0
2022.0,88000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,17600.0,1,1700000000.0
2017.0,70000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,7000.0,1,3070000000.0
2018.0,160000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,8.0,17777.777777777777,1,780000000.0
2008.0,260,3,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,renault_tondar-90,18.0,13.68421052631579,1,7000000000.0
2016.0,230000,12,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_pars,10.0,20909.090909090908,1,1100000000.0
2016.0,177000,5,اتوماتیک,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,jac_s5,10.0,16090.90909090909,1,1580000000.0
2015.0,130000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,11.0,10833.333333333334,1,2400000000.0
2016.0,260000,3,اتوماتیک,تعمیر شده,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,jac_s5,10.0,23636.363636363636,1,2250000000.0
2011.0,390000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,15.0,24375.0,1,445000000.0
2003.0,400000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,23.0,16666.666666666668,1,275000000.0
2009.0,202000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,17.0,11222.222222222223,1,860000000.0
2018.0,130000,4,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,8.0,14444.444444444445,1,1325000000.0
2007.0,220000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,19.0,11000.0,1,380000000.0
2022.0,26000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,5200.0,1,990000000.0
2015.0,95000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,7916.666666666667,1,5900000000.0
2016.0,268000,12,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,pride_131,10.0,24363.636363636364,1,445000000.0
2025.0,0,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,0.0,1,1260000000.0
2016.0,340000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,10.0,30909.090909090908,1,1360000000.0
2023.0,51000,2,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,12750.0,1,2140000000.0
2023.0,30000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,3.0,7500.0,1,1650000000.0
2011.0,193000,11,دنده‌ای,تعمیر شده,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,renault_tondar-90,15.0,12062.5,1,1000000000.0
2015.0,153,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,12.75,1,2400000000.0
2014.0,140000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,12.0,10769.23076923077,1,4960000000.0
2017.0,70000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,7000.0,1,3685000000.0
2018.0,89000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,9888.888888888889,0,100000.0
2015.0,155000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,11.0,12916.666666666666,1,4590000000.0
2025.0,0,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,0.0,0,1200000000.0
2021.0,88000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,5.0,14666.666666666666,1,3250000000.0
2005.0,314000,4,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_206,21.0,14272.727272727272,1,635000000.0
2022.0,79000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,4.0,15800.0,1,3650000000.0
2016.0,100000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,pride_131,10.0,9090.90909090909,1,1000000.0
2018.0,200000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,8.0,22222.222222222223,1,1350000000.0
2011.0,320000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,15.0,20000.0,1,835000000.0
2022.0,31000,11,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,4.0,6200.0,1,1870000000.0
2021.0,80000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,5.0,13333.333333333334,1,2050000000.0
2017.0,168000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,16800.0,1,3670000000.0
2017.0,140000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,14000.0,1,2750000000.0
2021.0,83000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,quick,5.0,13833.333333333334,1,890000000.0
2019.0,81000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,7.0,10125.0,1,775000000.0
2011.0,230000,4,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_206,15.0,14375.0,1,880000000.0
2018.0,180000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,8.0,20000.0,1,1675000000.0
2014.0,200000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,12.0,15384.615384615385,1,1490000000.0
2021.0,220000,11,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,5.0,36666.666666666664,1,1800000000.0
2004.0,360000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_pars,22.0,15652.173913043478,1,595000000.0
2022.0,61000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,12200.0,1,1485000000.0
2017.0,116000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,11600.0,1,1620000000.0
2018.0,107000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,8.0,11888.888888888889,1,1385000000.0
2015.0,31000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,2583.3333333333335,0,6000000000.0
2021.0,91000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,5.0,15166.666666666666,1,2880000000.0
2013.0,183000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,13.0,13071.42857142857,1,2680000000.0
2015.0,200000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,16666.666666666668,1,1950000000.0
2016.0,210000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,10.0,19090.909090909092,1,2280000000.0
2021.0,52000,6,دنده‌ای,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,quick,5.0,8666.666666666666,1,420000000.0
2015.0,120000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,10000.0,1,2750000000.0
2016.0,130000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,10.0,11818.181818181818,0,6000000000.0
2015.0,300000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,11.0,25000.0,1,538000000.0
2020.0,56000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,6.0,8000.0,1,950000000.0
2011.0,177000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,renault_tondar-90,15.0,11062.5,1,890000000.0
2007.0,330000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_206,19.0,16500.0,1,700000000.0
2021.0,142000,11,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,5.0,23666.666666666668,1,1260000000.0
2010.0,230000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,16.0,13529.411764705883,1,2150000000.0
2008.0,490000,11,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,رنگ‌شده,pride_131,18.0,25789.473684210527,1,400000000.0
2008.0,250000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,18.0,13157.894736842105,1,415000000.0
2009.0,295000,4,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,17.0,16388.88888888889,1,900000000.0
2019.0,83000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,7.0,10375.0,1,710000000.0
2024.0,75000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,25000.0,1,2150000000.0
2008.0,260000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,18.0,13684.21052631579,1,1300000000.0
2023.0,28000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,7000.0,0,1900000000.0
2012.0,300000,4,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_pars,14.0,20000.0,1,980000000.0
2023.0,88000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,22000.0,1,3300000000.0
2015.0,225000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,jac_s5,11.0,18750.0,1,1950000000.0
2018.0,78000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,8.0,8666.666666666666,1,2000000000.0
2022.0,55000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,4.0,11000.0,1,2000000000.0
2022.0,51000,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,4.0,10200.0,1,1300000000.0
2011.0,400000,7,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,pride_131,15.0,25000.0,1,480000000.0
2008.0,370000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,18.0,19473.684210526317,1,3600000000.0
2019.0,120000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,7.0,15000.0,1,3180000000.0
